Date,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Year,Quarter,Month,Week,Day,Weekday,Total_Sales
2011-10-27 00:00:00,573096,23582,VINTAGE DOILY JUMBO BAG RED ,20,2011-10-27 14:40:00,2.08,14004.0,United Kingdom,2011,4,10,43,27,3,41.6
2011-10-27 00:00:00,573109,23084,RABBIT NIGHT LIGHT,12,2011-10-27 15:19:00,2.08,15144.0,United Kingdom,2011,4,10,43,27,3,24.96
2011-10-27 00:00:00,573110,23582,VINTAGE DOILY JUMBO BAG RED ,100,2011-10-27 15:24:00,1.79,17677.0,United Kingdom,2011,4,10,43,27,3,179.0
2011-10-27 00:00:00,573111,23084,RABBIT NIGHT LIGHT,72,2011-10-27 15:25:00,1.79,17677.0,United Kingdom,2011,4,10,43,27,3,128.88
2011-10-27 00:00:00,573122,23582,VINTAGE DOILY JUMBO BAG RED ,1,2011-10-27 16:23:00,2.08,14357.0,United Kingdom,2011,4,10,43,27,3,2.08
2011-10-27 00:00:00,573130,22197,POPCORN HOLDER,12,2011-10-27 16:41:00,0.85,13969.0,United Kingdom,2011,4,10,43,27,3,10.2
2011-10-27 00:00:00,573130,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-10-27 16:41:00,2.08,13969.0,United Kingdom,2011,4,10,43,27,3,20.8
2011-10-27 00:00:00,573131,23582,VINTAGE DOILY JUMBO BAG RED ,20,2011-10-27 16:44:00,2.08,15622.0,United Kingdom,2011,4,10,43,27,3,41.6
2011-10-27 00:00:00,573143,23084,RABBIT NIGHT LIGHT,24,2011-10-27 17:56:00,1.79,13098.0,United Kingdom,2011,4,10,43,27,3,42.96
2011-10-27 00:00:00,573144,23084,RABBIT NIGHT LIGHT,4,2011-10-27 17:57:00,2.08,18035.0,United Kingdom,2011,4,10,43,27,3,8.32
2011-10-27 00:00:00,573144,23084,RABBIT NIGHT LIGHT,1,2011-10-27 17:57:00,2.08,18035.0,United Kingdom,2011,4,10,43,27,3,2.08
2011-10-27 00:00:00,573150,22197,POPCORN HOLDER,5,2011-10-27 20:07:00,0.85,15014.0,United Kingdom,2011,4,10,43,27,3,4.25
2011-10-28 00:00:00,573153,23084,RABBIT NIGHT LIGHT,912,2011-10-28 07:39:00,1.79,12678.0,France,2011,4,10,43,28,4,1632.48
2011-10-28 00:00:00,573162,23084,RABBIT NIGHT LIGHT,120,2011-10-28 09:01:00,1.79,15611.0,United Kingdom,2011,4,10,43,28,4,214.8
2011-10-28 00:00:00,573175,22197,POPCORN HOLDER,12,2011-10-28 10:27:00,0.85,15096.0,United Kingdom,2011,4,10,43,28,4,10.2
2011-10-28 00:00:00,573230,23084,RABBIT NIGHT LIGHT,48,2011-10-28 11:55:00,1.79,13199.0,United Kingdom,2011,4,10,43,28,4,85.92
2011-10-28 00:00:00,573261,22197,POPCORN HOLDER,1992,2011-10-28 12:32:00,0.72,17949.0,United Kingdom,2011,4,10,43,28,4,1434.24
2011-10-28 00:00:00,573263,23582,VINTAGE DOILY JUMBO BAG RED ,100,2011-10-28 12:34:00,1.79,13694.0,United Kingdom,2011,4,10,43,28,4,179.0
2011-10-28 00:00:00,573264,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-10-28 12:36:00,2.08,14415.0,United Kingdom,2011,4,10,43,28,4,20.8
2011-10-28 00:00:00,573272,23084,RABBIT NIGHT LIGHT,144,2011-10-28 13:02:00,1.79,13102.0,United Kingdom,2011,4,10,43,28,4,257.76
2011-10-28 00:00:00,573272,22197,POPCORN HOLDER,48,2011-10-28 13:02:00,0.85,13102.0,United Kingdom,2011,4,10,43,28,4,40.8
2011-10-28 00:00:00,573279,23084,RABBIT NIGHT LIGHT,120,2011-10-28 13:22:00,1.79,16107.0,United Kingdom,2011,4,10,43,28,4,214.8
2011-10-28 00:00:00,573288,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-10-28 14:42:00,2.08,14194.0,United Kingdom,2011,4,10,43,28,4,20.8
2011-10-28 00:00:00,573292,23084,RABBIT NIGHT LIGHT,120,2011-10-28 15:10:00,1.79,14416.0,United Kingdom,2011,4,10,43,28,4,214.8
2011-10-28 00:00:00,573300,23582,VINTAGE DOILY JUMBO BAG RED ,1,2011-10-28 16:10:00,2.08,16049.0,United Kingdom,2011,4,10,43,28,4,2.08
2011-10-28 00:00:00,573300,23084,RABBIT NIGHT LIGHT,4,2011-10-28 16:10:00,2.08,16049.0,United Kingdom,2011,4,10,43,28,4,8.32
2011-10-30 00:00:00,573327,23084,RABBIT NIGHT LIGHT,6,2011-10-30 11:09:00,2.08,15298.0,United Kingdom,2011,4,10,43,30,6,12.48
2011-10-30 00:00:00,573329,23582,VINTAGE DOILY JUMBO BAG RED ,4,2011-10-30 11:19:00,2.08,14810.0,United Kingdom,2011,4,10,43,30,6,8.32
2011-10-30 00:00:00,573333,23084,RABBIT NIGHT LIGHT,24,2011-10-30 11:34:00,1.79,12483.0,Sweden,2011,4,10,43,30,6,42.96
2011-10-30 00:00:00,573334,23084,RABBIT NIGHT LIGHT,24,2011-10-30 11:35:00,1.79,12912.0,United Kingdom,2011,4,10,43,30,6,42.96
2011-10-30 00:00:00,573340,22197,POPCORN HOLDER,10,2011-10-30 11:55:00,0.85,14159.0,United Kingdom,2011,4,10,43,30,6,8.5
2011-10-30 00:00:00,573343,22197,POPCORN HOLDER,1,2011-10-30 11:59:00,0.85,13566.0,United Kingdom,2011,4,10,43,30,6,0.85
2011-10-30 00:00:00,573344,22197,POPCORN HOLDER,4,2011-10-30 12:07:00,0.85,14179.0,United Kingdom,2011,4,10,43,30,6,3.4
2011-10-30 00:00:00,573344,22197,POPCORN HOLDER,4,2011-10-30 12:07:00,0.85,14179.0,United Kingdom,2011,4,10,43,30,6,3.4
2011-10-30 00:00:00,573347,23582,VINTAGE DOILY JUMBO BAG RED ,3,2011-10-30 12:26:00,2.08,13137.0,United Kingdom,2011,4,10,43,30,6,6.24
2011-10-30 00:00:00,573352,23084,RABBIT NIGHT LIGHT,48,2011-10-30 12:35:00,1.79,14077.0,United Kingdom,2011,4,10,43,30,6,85.92
2011-10-30 00:00:00,573355,23084,RABBIT NIGHT LIGHT,6,2011-10-30 12:43:00,2.08,15865.0,United Kingdom,2011,4,10,43,30,6,12.48
2011-10-30 00:00:00,573361,22197,POPCORN HOLDER,10,2011-10-30 12:53:00,0.85,14456.0,United Kingdom,2011,4,10,43,30,6,8.5
2011-10-30 00:00:00,573363,23084,RABBIT NIGHT LIGHT,48,2011-10-30 13:06:00,1.79,16079.0,United Kingdom,2011,4,10,43,30,6,85.92
2011-10-30 00:00:00,573363,22197,POPCORN HOLDER,100,2011-10-30 13:06:00,0.72,16079.0,United Kingdom,2011,4,10,43,30,6,72.0
2011-10-30 00:00:00,573364,23084,RABBIT NIGHT LIGHT,1,2011-10-30 13:09:00,2.08,14710.0,United Kingdom,2011,4,10,43,30,6,2.08
2011-10-30 00:00:00,573375,23084,RABBIT NIGHT LIGHT,96,2011-10-30 13:42:00,1.79,15521.0,United Kingdom,2011,4,10,43,30,6,171.84
2011-10-30 00:00:00,573380,22197,POPCORN HOLDER,2,2011-10-30 14:04:00,0.85,14572.0,United Kingdom,2011,4,10,43,30,6,1.7
2011-10-30 00:00:00,573380,23084,RABBIT NIGHT LIGHT,4,2011-10-30 14:04:00,2.08,14572.0,United Kingdom,2011,4,10,43,30,6,8.32
2011-10-30 00:00:00,573381,23084,RABBIT NIGHT LIGHT,7,2011-10-30 14:05:00,2.08,17590.0,United Kingdom,2011,4,10,43,30,6,14.56
2011-10-30 00:00:00,573383,23084,RABBIT NIGHT LIGHT,6,2011-10-30 14:18:00,2.08,17447.0,United Kingdom,2011,4,10,43,30,6,12.48
2011-10-30 00:00:00,573385,23582,VINTAGE DOILY JUMBO BAG RED ,20,2011-10-30 14:21:00,2.08,13421.0,United Kingdom,2011,4,10,43,30,6,41.6
2011-10-30 00:00:00,573396,22197,POPCORN HOLDER,6,2011-10-30 15:13:00,0.85,14723.0,United Kingdom,2011,4,10,43,30,6,5.1
2011-10-30 00:00:00,573406,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-10-30 15:57:00,2.08,14112.0,United Kingdom,2011,4,10,43,30,6,20.8
2011-10-30 00:00:00,573410,23084,RABBIT NIGHT LIGHT,48,2011-10-30 16:03:00,1.79,15669.0,United Kingdom,2011,4,10,43,30,6,85.92
2011-10-30 00:00:00,573413,23084,RABBIT NIGHT LIGHT,2,2011-10-30 16:12:00,2.08,15444.0,United Kingdom,2011,4,10,43,30,6,4.16
2011-10-31 00:00:00,573420,22197,POPCORN HOLDER,48,2011-10-31 09:48:00,0.85,18223.0,United Kingdom,2011,4,10,44,31,0,40.8
2011-10-31 00:00:00,573420,23084,RABBIT NIGHT LIGHT,24,2011-10-31 09:48:00,1.79,18223.0,United Kingdom,2011,4,10,44,31,0,42.96
2011-10-31 00:00:00,573421,22197,POPCORN HOLDER,100,2011-10-31 09:50:00,0.72,14292.0,United Kingdom,2011,4,10,44,31,0,72.0
2011-10-31 00:00:00,573442,23084,RABBIT NIGHT LIGHT,24,2011-10-31 10:42:00,1.79,12488.0,France,2011,4,10,44,31,0,42.96
2011-10-31 00:00:00,573481,23084,RABBIT NIGHT LIGHT,18,2011-10-31 11:10:00,2.08,13994.0,United Kingdom,2011,4,10,44,31,0,37.44
2011-10-31 00:00:00,573483,23084,RABBIT NIGHT LIGHT,24,2011-10-31 11:32:00,1.79,15793.0,United Kingdom,2011,4,10,44,31,0,42.96
2011-10-31 00:00:00,573504,23084,RABBIT NIGHT LIGHT,24,2011-10-31 12:05:00,1.79,13983.0,United Kingdom,2011,4,10,44,31,0,42.96
2011-10-31 00:00:00,573509,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-10-31 12:21:00,2.08,16169.0,United Kingdom,2011,4,10,44,31,0,20.8
2011-10-31 00:00:00,573510,23084,RABBIT NIGHT LIGHT,52,2011-10-31 12:21:00,1.79,14808.0,United Kingdom,2011,4,10,44,31,0,93.08
2011-10-31 00:00:00,573511,23084,RABBIT NIGHT LIGHT,48,2011-10-31 12:25:00,1.79,12347.0,Iceland,2011,4,10,44,31,0,85.92
2011-10-31 00:00:00,573543,23084,RABBIT NIGHT LIGHT,4,2011-10-31 13:05:00,2.08,17777.0,United Kingdom,2011,4,10,44,31,0,8.32
2011-10-31 00:00:00,573576,22197,POPCORN HOLDER,3,2011-10-31 14:09:00,1.63,14096.0,United Kingdom,2011,4,10,44,31,0,4.89
2011-10-31 00:00:00,573576,23084,RABBIT NIGHT LIGHT,8,2011-10-31 14:09:00,4.13,14096.0,United Kingdom,2011,4,10,44,31,0,33.04
2011-10-31 00:00:00,573579,23084,RABBIT NIGHT LIGHT,3,2011-10-31 14:19:00,2.08,15033.0,United Kingdom,2011,4,10,44,31,0,6.24
2011-10-31 00:00:00,573581,22197,POPCORN HOLDER,12,2011-10-31 14:22:00,0.85,14911.0,EIRE,2011,4,10,44,31,0,10.2
2011-10-31 00:00:00,573584,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-10-31 14:36:00,2.08,16705.0,United Kingdom,2011,4,10,44,31,0,20.8
2011-10-31 00:00:00,573587,23084,RABBIT NIGHT LIGHT,6,2011-10-31 14:48:00,2.08,18257.0,United Kingdom,2011,4,10,44,31,0,12.48
2011-10-31 00:00:00,573587,23582,VINTAGE DOILY JUMBO BAG RED ,20,2011-10-31 14:48:00,2.08,18257.0,United Kingdom,2011,4,10,44,31,0,41.6
2011-10-31 00:00:00,573600,23084,RABBIT NIGHT LIGHT,48,2011-10-31 15:21:00,1.79,17924.0,United Kingdom,2011,4,10,44,31,0,85.92
2011-10-31 00:00:00,573632,22197,POPCORN HOLDER,12,2011-10-31 15:36:00,0.85,15329.0,United Kingdom,2011,4,10,44,31,0,10.2
2011-10-31 00:00:00,573695,23084,RABBIT NIGHT LIGHT,9,2011-10-31 17:13:00,2.08,15023.0,United Kingdom,2011,4,10,44,31,0,18.72
2011-11-01 00:00:00,573748,23084,RABBIT NIGHT LIGHT,12,2011-11-01 09:24:00,2.08,14911.0,EIRE,2011,4,11,44,1,1,24.96
2011-11-01 00:00:00,573748,22197,POPCORN HOLDER,36,2011-11-01 09:24:00,0.85,14911.0,EIRE,2011,4,11,44,1,1,30.599999999999998
2011-11-01 00:00:00,573762,23084,RABBIT NIGHT LIGHT,18,2011-11-01 09:56:00,2.08,13758.0,United Kingdom,2011,4,11,44,1,1,37.44
2011-11-01 00:00:00,573762,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-01 09:56:00,2.08,13758.0,United Kingdom,2011,4,11,44,1,1,20.8
2011-11-01 00:00:00,573763,22197,POPCORN HOLDER,48,2011-11-01 09:56:00,0.85,17139.0,United Kingdom,2011,4,11,44,1,1,40.8
2011-11-01 00:00:00,573763,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-01 09:56:00,2.08,17139.0,United Kingdom,2011,4,11,44,1,1,20.8
2011-11-01 00:00:00,573773,23582,VINTAGE DOILY JUMBO BAG RED ,20,2011-11-01 10:21:00,2.08,13327.0,United Kingdom,2011,4,11,44,1,1,41.6
2011-11-01 00:00:00,573773,22197,POPCORN HOLDER,24,2011-11-01 10:21:00,0.85,13327.0,United Kingdom,2011,4,11,44,1,1,20.4
2011-11-01 00:00:00,573780,23084,RABBIT NIGHT LIGHT,6,2011-11-01 11:12:00,2.08,17503.0,United Kingdom,2011,4,11,44,1,1,12.48
2011-11-01 00:00:00,573830,23084,RABBIT NIGHT LIGHT,15,2011-11-01 11:35:00,2.08,16960.0,United Kingdom,2011,4,11,44,1,1,31.200000000000003
2011-11-01 00:00:00,573867,23084,RABBIT NIGHT LIGHT,48,2011-11-01 12:12:00,1.79,12674.0,France,2011,4,11,44,1,1,85.92
2011-11-01 00:00:00,573873,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-01 12:39:00,2.08,17346.0,United Kingdom,2011,4,11,44,1,1,20.8
2011-11-01 00:00:00,573873,23084,RABBIT NIGHT LIGHT,3,2011-11-01 12:39:00,2.08,17346.0,United Kingdom,2011,4,11,44,1,1,6.24
2011-11-01 00:00:00,573874,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-01 12:45:00,2.08,13868.0,United Kingdom,2011,4,11,44,1,1,20.8
2011-11-01 00:00:00,573875,23084,RABBIT NIGHT LIGHT,6,2011-11-01 12:47:00,2.08,15018.0,United Kingdom,2011,4,11,44,1,1,12.48
2011-11-01 00:00:00,573876,22197,POPCORN HOLDER,35,2011-11-01 12:48:00,0.85,16360.0,United Kingdom,2011,4,11,44,1,1,29.75
2011-11-01 00:00:00,573879,22197,POPCORN HOLDER,16,2011-11-01 13:21:00,0.85,15039.0,United Kingdom,2011,4,11,44,1,1,13.6
2011-11-01 00:00:00,573889,23582,VINTAGE DOILY JUMBO BAG RED ,4,2011-11-01 13:44:00,2.08,13571.0,United Kingdom,2011,4,11,44,1,1,8.32
2011-11-01 00:00:00,573889,22197,POPCORN HOLDER,15,2011-11-01 13:44:00,0.85,13571.0,United Kingdom,2011,4,11,44,1,1,12.75
2011-11-01 00:00:00,573891,23084,RABBIT NIGHT LIGHT,216,2011-11-01 13:56:00,1.79,12682.0,France,2011,4,11,44,1,1,386.64
2011-11-01 00:00:00,573892,22197,POPCORN HOLDER,12,2011-11-01 13:57:00,0.85,14911.0,EIRE,2011,4,11,44,1,1,10.2
2011-11-01 00:00:00,573894,23084,RABBIT NIGHT LIGHT,3,2011-11-01 13:59:00,2.08,17812.0,United Kingdom,2011,4,11,44,1,1,6.24
2011-11-01 00:00:00,573897,23582,VINTAGE DOILY JUMBO BAG RED ,2,2011-11-01 14:29:00,2.08,16729.0,United Kingdom,2011,4,11,44,1,1,4.16
2011-11-01 00:00:00,573897,23084,RABBIT NIGHT LIGHT,3,2011-11-01 14:29:00,2.08,16729.0,United Kingdom,2011,4,11,44,1,1,6.24
2011-11-01 00:00:00,573903,23084,RABBIT NIGHT LIGHT,8,2011-11-01 14:51:00,2.08,14667.0,United Kingdom,2011,4,11,44,1,1,16.64
2011-11-01 00:00:00,573904,23084,RABBIT NIGHT LIGHT,3,2011-11-01 14:54:00,2.08,14505.0,United Kingdom,2011,4,11,44,1,1,6.24
2011-11-01 00:00:00,573904,23084,RABBIT NIGHT LIGHT,3,2011-11-01 14:54:00,2.08,14505.0,United Kingdom,2011,4,11,44,1,1,6.24
2011-11-01 00:00:00,573904,23084,RABBIT NIGHT LIGHT,2,2011-11-01 14:54:00,2.08,14505.0,United Kingdom,2011,4,11,44,1,1,4.16
2011-11-01 00:00:00,573904,23582,VINTAGE DOILY JUMBO BAG RED ,4,2011-11-01 14:54:00,2.08,14505.0,United Kingdom,2011,4,11,44,1,1,8.32
2011-11-01 00:00:00,573910,22197,POPCORN HOLDER,100,2011-11-01 15:34:00,0.72,13969.0,United Kingdom,2011,4,11,44,1,1,72.0
2011-11-02 00:00:00,573922,23084,RABBIT NIGHT LIGHT,48,2011-11-02 09:22:00,1.79,14032.0,United Kingdom,2011,4,11,44,2,2,85.92
2011-11-02 00:00:00,573923,23084,RABBIT NIGHT LIGHT,5,2011-11-02 09:31:00,2.08,17965.0,United Kingdom,2011,4,11,44,2,2,10.4
2011-11-02 00:00:00,573930,22197,POPCORN HOLDER,100,2011-11-02 10:15:00,0.72,17811.0,United Kingdom,2011,4,11,44,2,2,72.0
2011-11-02 00:00:00,573931,23084,RABBIT NIGHT LIGHT,12,2011-11-02 10:16:00,2.08,16884.0,United Kingdom,2011,4,11,44,2,2,24.96
2011-11-02 00:00:00,573931,22197,POPCORN HOLDER,12,2011-11-02 10:16:00,0.85,16884.0,United Kingdom,2011,4,11,44,2,2,10.2
2011-11-02 00:00:00,574009,23582,VINTAGE DOILY JUMBO BAG RED ,3,2011-11-02 11:49:00,2.08,15750.0,United Kingdom,2011,4,11,44,2,2,6.24
2011-11-02 00:00:00,574009,23084,RABBIT NIGHT LIGHT,4,2011-11-02 11:49:00,2.08,15750.0,United Kingdom,2011,4,11,44,2,2,8.32
2011-11-02 00:00:00,574018,23084,RABBIT NIGHT LIGHT,24,2011-11-02 12:04:00,1.79,13477.0,United Kingdom,2011,4,11,44,2,2,42.96
2011-11-02 00:00:00,574020,23084,RABBIT NIGHT LIGHT,6,2011-11-02 12:15:00,2.08,14673.0,United Kingdom,2011,4,11,44,2,2,12.48
2011-11-02 00:00:00,574022,23084,RABBIT NIGHT LIGHT,48,2011-11-02 12:20:00,1.79,12594.0,Italy,2011,4,11,44,2,2,85.92
2011-11-02 00:00:00,574024,22197,POPCORN HOLDER,36,2011-11-02 12:23:00,0.85,17410.0,United Kingdom,2011,4,11,44,2,2,30.599999999999998
2011-11-02 00:00:00,574025,22197,POPCORN HOLDER,4,2011-11-02 12:26:00,0.85,12748.0,United Kingdom,2011,4,11,44,2,2,3.4
2011-11-02 00:00:00,574036,23084,RABBIT NIGHT LIGHT,18,2011-11-02 12:46:00,2.08,16607.0,United Kingdom,2011,4,11,44,2,2,37.44
2011-11-02 00:00:00,574042,23084,RABBIT NIGHT LIGHT,24,2011-11-02 13:05:00,1.79,17947.0,United Kingdom,2011,4,11,44,2,2,42.96
2011-11-02 00:00:00,574045,23084,RABBIT NIGHT LIGHT,24,2011-11-02 13:18:00,1.79,13854.0,United Kingdom,2011,4,11,44,2,2,42.96
2011-11-02 00:00:00,574047,23084,RABBIT NIGHT LIGHT,24,2011-11-02 13:26:00,1.79,13318.0,United Kingdom,2011,4,11,44,2,2,42.96
2011-11-02 00:00:00,574050,23084,RABBIT NIGHT LIGHT,6,2011-11-02 13:41:00,2.08,13904.0,United Kingdom,2011,4,11,44,2,2,12.48
2011-11-02 00:00:00,574052,23582,VINTAGE DOILY JUMBO BAG RED ,2,2011-11-02 13:50:00,2.08,16706.0,United Kingdom,2011,4,11,44,2,2,4.16
2011-11-02 00:00:00,574058,23084,RABBIT NIGHT LIGHT,216,2011-11-02 14:10:00,2.08,14646.0,Netherlands,2011,4,11,44,2,2,449.28000000000003
2011-11-02 00:00:00,574059,23582,VINTAGE DOILY JUMBO BAG RED ,1,2011-11-02 14:13:00,2.08,14646.0,Netherlands,2011,4,11,44,2,2,2.08
2011-11-02 00:00:00,574060,23084,RABBIT NIGHT LIGHT,6,2011-11-02 14:16:00,2.08,16531.0,United Kingdom,2011,4,11,44,2,2,12.48
2011-11-02 00:00:00,574068,23084,RABBIT NIGHT LIGHT,96,2011-11-02 14:51:00,1.79,12490.0,France,2011,4,11,44,2,2,171.84
2011-11-02 00:00:00,574071,23084,RABBIT NIGHT LIGHT,6,2011-11-02 14:57:00,2.08,12654.0,Germany,2011,4,11,44,2,2,12.48
2011-11-02 00:00:00,574077,22197,POPCORN HOLDER,3,2011-11-02 15:56:00,0.85,17999.0,United Kingdom,2011,4,11,44,2,2,2.55
2011-11-02 00:00:00,574081,23084,RABBIT NIGHT LIGHT,12,2011-11-02 16:37:00,2.08,15804.0,United Kingdom,2011,4,11,44,2,2,24.96
2011-11-02 00:00:00,574082,23084,RABBIT NIGHT LIGHT,14,2011-11-02 16:37:00,2.08,16205.0,United Kingdom,2011,4,11,44,2,2,29.12
2011-11-02 00:00:00,574082,22197,POPCORN HOLDER,2,2011-11-02 16:37:00,0.85,16205.0,United Kingdom,2011,4,11,44,2,2,1.7
2011-11-03 00:00:00,574086,23084,RABBIT NIGHT LIGHT,48,2011-11-03 08:39:00,1.79,15651.0,United Kingdom,2011,4,11,44,3,3,85.92
2011-11-03 00:00:00,574091,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-03 09:20:00,2.08,17086.0,United Kingdom,2011,4,11,44,3,3,20.8
2011-11-03 00:00:00,574093,22197,POPCORN HOLDER,12,2011-11-03 09:43:00,0.85,12437.0,France,2011,4,11,44,3,3,10.2
2011-11-03 00:00:00,574096,23582,VINTAGE DOILY JUMBO BAG RED ,20,2011-11-03 09:55:00,2.08,13599.0,United Kingdom,2011,4,11,44,3,3,41.6
2011-11-03 00:00:00,574096,23084,RABBIT NIGHT LIGHT,12,2011-11-03 09:55:00,2.08,13599.0,United Kingdom,2011,4,11,44,3,3,24.96
2011-11-03 00:00:00,574102,23084,RABBIT NIGHT LIGHT,6,2011-11-03 10:27:00,2.08,16128.0,United Kingdom,2011,4,11,44,3,3,12.48
2011-11-03 00:00:00,574104,23084,RABBIT NIGHT LIGHT,96,2011-11-03 10:45:00,1.79,12615.0,France,2011,4,11,44,3,3,171.84
2011-11-03 00:00:00,574138,23084,RABBIT NIGHT LIGHT,96,2011-11-03 11:26:00,1.79,12415.0,Australia,2011,4,11,44,3,3,171.84
2011-11-03 00:00:00,574161,23582,VINTAGE DOILY JUMBO BAG RED ,2,2011-11-03 11:34:00,2.08,17816.0,United Kingdom,2011,4,11,44,3,3,4.16
2011-11-03 00:00:00,574175,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-03 11:47:00,2.08,14110.0,United Kingdom,2011,4,11,44,3,3,20.8
2011-11-03 00:00:00,574249,23582,VINTAGE DOILY JUMBO BAG RED ,3,2011-11-03 13:01:00,2.08,16347.0,United Kingdom,2011,4,11,44,3,3,6.24
2011-11-03 00:00:00,574252,23084,RABBIT NIGHT LIGHT,6,2011-11-03 13:24:00,2.08,12437.0,France,2011,4,11,44,3,3,12.48
2011-11-03 00:00:00,574280,23084,RABBIT NIGHT LIGHT,72,2011-11-03 14:47:00,1.79,13408.0,United Kingdom,2011,4,11,44,3,3,128.88
2011-11-03 00:00:00,574281,23084,RABBIT NIGHT LIGHT,48,2011-11-03 14:47:00,1.79,14856.0,United Kingdom,2011,4,11,44,3,3,85.92
2011-11-03 00:00:00,574286,23084,RABBIT NIGHT LIGHT,24,2011-11-03 15:02:00,1.79,17644.0,United Kingdom,2011,4,11,44,3,3,42.96
2011-11-03 00:00:00,574300,23084,RABBIT NIGHT LIGHT,24,2011-11-03 16:12:00,1.79,14636.0,United Kingdom,2011,4,11,44,3,3,42.96
2011-11-03 00:00:00,574304,22197,POPCORN HOLDER,2,2011-11-03 16:30:00,0.85,14428.0,United Kingdom,2011,4,11,44,3,3,1.7
2011-11-03 00:00:00,574304,23084,RABBIT NIGHT LIGHT,1,2011-11-03 16:30:00,2.08,14428.0,United Kingdom,2011,4,11,44,3,3,2.08
2011-11-03 00:00:00,574304,22197,POPCORN HOLDER,3,2011-11-03 16:30:00,0.85,14428.0,United Kingdom,2011,4,11,44,3,3,2.55
2011-11-03 00:00:00,574307,23084,RABBIT NIGHT LIGHT,6,2011-11-03 16:40:00,2.08,15809.0,United Kingdom,2011,4,11,44,3,3,12.48
2011-11-03 00:00:00,574311,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-03 16:56:00,2.08,15640.0,United Kingdom,2011,4,11,44,3,3,20.8
2011-11-03 00:00:00,574313,23084,RABBIT NIGHT LIGHT,12,2011-11-03 17:45:00,2.08,13267.0,United Kingdom,2011,4,11,44,3,3,24.96
2011-11-04 00:00:00,574328,22197,POPCORN HOLDER,36,2011-11-04 09:05:00,0.85,13081.0,United Kingdom,2011,4,11,44,4,4,30.599999999999998
2011-11-04 00:00:00,574329,22197,POPCORN HOLDER,36,2011-11-04 09:07:00,0.85,12362.0,Belgium,2011,4,11,44,4,4,30.599999999999998
2011-11-04 00:00:00,574331,23084,RABBIT NIGHT LIGHT,24,2011-11-04 09:24:00,1.79,13178.0,United Kingdom,2011,4,11,44,4,4,42.96
2011-11-04 00:00:00,574348,23084,RABBIT NIGHT LIGHT,24,2011-11-04 10:28:00,1.79,13756.0,United Kingdom,2011,4,11,44,4,4,42.96
2011-11-04 00:00:00,574353,23582,VINTAGE DOILY JUMBO BAG RED ,5,2011-11-04 10:46:00,2.08,14659.0,United Kingdom,2011,4,11,44,4,4,10.4
2011-11-04 00:00:00,574368,22197,POPCORN HOLDER,12,2011-11-04 10:59:00,0.85,13004.0,United Kingdom,2011,4,11,44,4,4,10.2
2011-11-04 00:00:00,574387,23084,RABBIT NIGHT LIGHT,6,2011-11-04 11:04:00,2.08,12944.0,United Kingdom,2011,4,11,44,4,4,12.48
2011-11-04 00:00:00,574393,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-04 11:06:00,2.08,13313.0,United Kingdom,2011,4,11,44,4,4,20.8
2011-11-04 00:00:00,574442,23084,RABBIT NIGHT LIGHT,72,2011-11-04 11:40:00,1.79,12704.0,Finland,2011,4,11,44,4,4,128.88
2011-11-04 00:00:00,574444,22197,POPCORN HOLDER,6,2011-11-04 11:41:00,0.85,18122.0,United Kingdom,2011,4,11,44,4,4,5.1
2011-11-04 00:00:00,574467,23582,VINTAGE DOILY JUMBO BAG RED ,20,2011-11-04 11:53:00,2.08,18172.0,United Kingdom,2011,4,11,44,4,4,41.6
2011-11-04 00:00:00,574469,23084,RABBIT NIGHT LIGHT,336,2011-11-04 11:55:00,1.79,12431.0,Australia,2011,4,11,44,4,4,601.44
2011-11-04 00:00:00,574474,23084,RABBIT NIGHT LIGHT,1,2011-11-04 12:05:00,2.08,17979.0,United Kingdom,2011,4,11,44,4,4,2.08
2011-11-04 00:00:00,574476,22197,POPCORN HOLDER,2,2011-11-04 12:20:00,0.85,17203.0,United Kingdom,2011,4,11,44,4,4,1.7
2011-11-04 00:00:00,574476,23084,RABBIT NIGHT LIGHT,3,2011-11-04 12:20:00,2.08,17203.0,United Kingdom,2011,4,11,44,4,4,6.24
2011-11-04 00:00:00,574478,23084,RABBIT NIGHT LIGHT,4,2011-11-04 12:27:00,2.08,17203.0,United Kingdom,2011,4,11,44,4,4,8.32
2011-11-04 00:00:00,574481,23084,RABBIT NIGHT LIGHT,4,2011-11-04 12:45:00,2.08,18022.0,United Kingdom,2011,4,11,44,4,4,8.32
